IMEI,CO2,温度,湿度,取得時間
357864098056037,466,12.9,32.2,2022-02-21 15:01
357864098056037,466,12.9,32.7,2022-02-21 15:06
357864098056037,467,12.8,32.3,2022-02-21 15:11
357864098056037,473,12.7,32.4,2022-02-21 15:16
357864098056037,473,12.7,32.6,2022-02-21 15:21
357864098056037,474,12.6,32.5,2022-02-21 15:26
357864098056037,479,12.5,32.6,2022-02-21 15:31
357864098056037,478,12.5,32.5,2022-02-21 15:36
357864098056037,479,12.4,32.8,2022-02-21 15:41
357864098056037,480,12.3,32.7,2022-02-21 15:46
357864098056037,479,12.3,32.7,2022-02-21 15:51
357864098056037,481,12.3,32.6,2022-02-21 15:56
357864098056037,483,12.2,32.5,2022-02-21 16:01
357864098056037,484,12.2,32.7,2022-02-21 16:06
357864098056037,483,12.2,32.7,2022-02-21 16:11
357864098056037,485,12.1,32.7,2022-02-21 16:16
357864098056037,487,12.1,32.7,2022-02-21 16:21
357864098056037,487,12.0,32.6,2022-02-21 16:26
357864098056037,489,12.0,32.7,2022-02-21 16:31
357864098056037,487,12.0,32.7,2022-02-21 16:36
357864098056037,488,12.0,32.9,2022-02-21 16:41
357864098056037,487,11.9,32.8,2022-02-21 16:46
357864098056037,489,11.9,32.9,2022-02-21 16:51
357864098056037,491,11.9,32.9,2022-02-21 16:56
357864098056037,491,11.8,33.0,2022-02-21 17:01
357864098056037,491,11.8,33.0,2022-02-21 17:06
357864098056037,490,11.8,33.2,2022-02-21 17:12
357864098056037,493,11.7,33.1,2022-02-21 17:17
357864098056037,491,11.7,33.0,2022-02-21 17:22
357864098056037,490,11.7,33.1,2022-02-21 17:27
357864098056037,489,11.7,33.1,2022-02-21 17:32
357864098056037,493,11.7,33.0,2022-02-21 17:37
357864098056037,495,11.7,33.2,2022-02-21 17:42
357864098056037,492,11.6,33.1,2022-02-21 17:47
357864098056037,491,11.6,33.3,2022-02-21 17:52
357864098056037,492,11.6,33.1,2022-02-21 17:57
357864098056037,492,11.6,33.3,2022-02-21 18:02
357864098056037,492,11.6,33.3,2022-02-21 18:07
357864098056037,492,11.6,33.5,2022-02-21 18:12
357864098056037,490,11.6,33.5,2022-02-21 18:17
357864098056037,492,11.5,33.4,2022-02-21 18:22
357864098056037,492,11.5,33.5,2022-02-21 18:27
357864098056037,491,11.5,33.5,2022-02-21 18:32
357864098056037,492,11.5,33.6,2022-02-21 18:37
357864098056037,491,11.5,33.8,2022-02-21 18:42
357864098056037,492,11.5,33.7,2022-02-21 18:47
357864098056037,490,11.5,33.7,2022-02-21 18:52
357864098056037,493,11.5,33.7,2022-02-21 18:57
357864098056037,493,11.4,33.7,2022-02-21 19:02
357864098056037,492,11.5,33.8,2022-02-21 19:07
357864098056037,493,11.4,33.9,2022-02-21 19:12
357864098056037,493,11.4,33.8,2022-02-21 19:17
357864098056037,493,11.4,33.8,2022-02-21 19:22
357864098056037,494,11.4,33.9,2022-02-21 19:27
357864098056037,492,11.4,33.8,2022-02-21 19:32
357864098056037,493,11.4,33.9,2022-02-21 19:37
357864098056037,494,11.4,33.8,2022-02-21 19:42
357864098056037,492,11.4,34.0,2022-02-21 19:47
357864098056037,495,11.4,34.0,2022-02-21 19:52
357864098056037,494,11.4,34.0,2022-02-21 19:57
357864098056037,492,11.4,33.9,2022-02-21 20:02
357864098056037,494,11.4,34.0,2022-02-21 20:07
357864098056037,494,11.4,34.0,2022-02-21 20:12
357864098056037,492,11.4,34.1,2022-02-21 20:17
357864098056037,493,11.3,34.2,2022-02-21 20:22
357864098056037,493,11.4,34.1,2022-02-21 20:27
357864098056037,492,11.3,34.2,2022-02-21 20:32
357864098056037,494,11.3,34.1,2022-02-21 20:37
357864098056037,492,11.3,34.2,2022-02-21 20:42
357864098056037,492,11.3,34.2,2022-02-21 20:48
357864098056037,494,11.3,34.2,2022-02-21 20:53
357864098056037,496,11.3,34.2,2022-02-21 20:58
357864098056037,499,11.3,34.3,2022-02-21 21:03
357864098056037,496,11.3,34.2,2022-02-21 21:08
357864098056037,496,11.3,34.3,2022-02-21 21:13
357864098056037,496,11.3,34.4,2022-02-21 21:18
357864098056037,495,11.2,34.3,2022-02-21 21:23
357864098056037,495,11.3,34.4,2022-02-21 21:28
357864098056037,497,11.3,34.4,2022-02-21 21:33
357864098056037,495,11.3,34.5,2022-02-21 21:38
357864098056037,495,11.2,34.4,2022-02-21 21:43
357864098056037,496,11.2,34.5,2022-02-21 21:48
357864098056037,495,11.2,34.5,2022-02-21 21:53
357864098056037,494,11.2,34.5,2022-02-21 21:58
357864098056037,493,11.2,34.5,2022-02-21 22:03
357864098056037,496,11.2,34.6,2022-02-21 22:08
357864098056037,497,11.2,34.5,2022-02-21 22:13
357864098056037,496,11.2,34.6,2022-02-21 22:18
357864098056037,493,11.2,34.6,2022-02-21 22:23
357864098056037,493,11.2,34.6,2022-02-21 22:28
357864098056037,495,11.2,34.7,2022-02-21 22:33
357864098056037,494,11.2,34.6,2022-02-21 22:38
357864098056037,492,11.1,34.7,2022-02-21 22:43
357864098056037,496,11.1,34.7,2022-02-21 22:48
357864098056037,495,11.2,34.6,2022-02-21 22:53
357864098056037,493,11.2,34.7,2022-02-21 22:58
357864098056037,495,11.2,34.7,2022-02-21 23:03
357864098056037,493,11.2,34.6,2022-02-21 23:08
357864098056037,494,11.1,34.7,2022-02-21 23:13
357864098056037,492,11.1,34.8,2022-02-21 23:18
357864098056037,496,11.2,34.7,2022-02-21 23:23
357864098056037,495,11.1,34.8,2022-02-21 23:28
357864098056037,495,11.1,34.9,2022-02-21 23:33
357864098056037,495,11.1,34.8,2022-02-21 23:38
357864098056037,494,11.1,34.9,2022-02-21 23:43
357864098056037,496,11.1,34.9,2022-02-21 23:48
357864098056037,497,11.1,34.8,2022-02-21 23:53
357864098056037,496,11.1,34.8,2022-02-21 23:58
357864098056037,500,11.1,34.8,2022-02-22 00:03
357864098056037,499,11.1,34.9,2022-02-22 00:08
357864098056037,496,11.1,34.8,2022-02-22 00:13
357864098056037,498,11.1,34.9,2022-02-22 00:18
357864098056037,502,11.1,34.9,2022-02-22 00:24
357864098056037,497,11.1,34.9,2022-02-22 00:29
357864098056037,498,11.1,34.9,2022-02-22 00:34
357864098056037,496,11.1,34.9,2022-02-22 00:39
357864098056037,499,11.1,35.0,2022-02-22 00:44
357864098056037,498,11.1,34.9,2022-02-22 00:49
357864098056037,498,11.0,35.0,2022-02-22 00:54
357864098056037,499,11.1,35.0,2022-02-22 00:59
357864098056037,500,11.0,35.0,2022-02-22 01:04
357864098056037,499,11.1,35.0,2022-02-22 01:09
357864098056037,502,11.1,35.0,2022-02-22 01:14
357864098056037,500,11.1,35.0,2022-02-22 01:19
357864098056037,501,11.1,34.9,2022-02-22 01:24
357864098056037,503,11.1,35.0,2022-02-22 01:29
357864098056037,501,11.1,35.0,2022-02-22 01:34
357864098056037,500,11.0,35.0,2022-02-22 01:39
357864098056037,502,11.0,35.0,2022-02-22 01:44
357864098056037,501,11.0,35.0,2022-02-22 01:49
357864098056037,502,11.1,35.1,2022-02-22 01:54
357864098056037,501,11.0,35.1,2022-02-22 01:59
357864098056037,499,11.0,35.1,2022-02-22 02:04
357864098056037,500,11.0,35.1,2022-02-22 02:09
357864098056037,500,11.0,35.2,2022-02-22 02:14
357864098056037,500,11.0,35.2,2022-02-22 02:19
357864098056037,499,11.0,35.3,2022-02-22 02:24
357864098056037,499,11.0,35.3,2022-02-22 02:29
357864098056037,498,11.0,35.4,2022-02-22 02:34
357864098056037,500,11.0,35.3,2022-02-22 02:39
357864098056037,497,11.0,35.3,2022-02-22 02:44
357864098056037,500,11.0,35.3,2022-02-22 02:49
357864098056037,502,11.0,35.2,2022-02-22 02:54
357864098056037,500,11.0,35.3,2022-02-22 02:59
357864098056037,501,11.0,35.3,2022-02-22 03:04
357864098056037,503,11.0,35.4,2022-02-22 03:09
357864098056037,503,11.0,35.4,2022-02-22 03:14
357864098056037,501,11.0,35.3,2022-02-22 03:19
357864098056037,502,11.0,35.3,2022-02-22 03:24
357864098056037,501,11.0,35.3,2022-02-22 03:29
357864098056037,501,11.0,35.4,2022-02-22 03:34
357864098056037,498,11.0,35.4,2022-02-22 03:39
357864098056037,500,11.0,35.4,2022-02-22 03:44
357864098056037,499,11.0,35.4,2022-02-22 03:49
357864098056037,499,11.0,35.4,2022-02-22 03:54
357864098056037,501,11.0,35.4,2022-02-22 03:59
357864098056037,502,11.0,35.4,2022-02-22 04:05
357864098056037,500,11.0,35.4,2022-02-22 04:10
357864098056037,502,11.0,35.4,2022-02-22 04:15
357864098056037,503,11.0,35.5,2022-02-22 04:20
357864098056037,503,11.0,35.5,2022-02-22 04:25
357864098056037,502,11.0,35.5,2022-02-22 04:30
357864098056037,502,11.0,35.4,2022-02-22 04:35
357864098056037,502,11.0,35.5,2022-02-22 04:40
357864098056037,504,11.0,35.5,2022-02-22 04:45
357864098056037,505,11.0,35.5,2022-02-22 04:50
357864098056037,502,11.0,35.5,2022-02-22 04:55
357864098056037,504,11.0,35.6,2022-02-22 05:00
357864098056037,504,11.0,35.5,2022-02-22 05:05
357864098056037,501,11.0,35.4,2022-02-22 05:10
357864098056037,503,11.0,35.5,2022-02-22 05:15
357864098056037,504,11.0,35.5,2022-02-22 05:20
357864098056037,503,11.0,35.4,2022-02-22 05:25
357864098056037,500,11.0,35.5,2022-02-22 05:30
357864098056037,501,11.0,35.4,2022-02-22 05:35
357864098056037,502,11.0,35.4,2022-02-22 05:40
357864098056037,503,11.0,35.4,2022-02-22 05:45
357864098056037,501,11.0,35.4,2022-02-22 05:50
357864098056037,504,11.0,35.3,2022-02-22 05:55
357864098056037,504,11.0,35.4,2022-02-22 06:00
357864098056037,502,11.0,35.4,2022-02-22 06:05
357864098056037,501,11.0,35.4,2022-02-22 06:10
357864098056037,500,11.0,35.5,2022-02-22 06:15
357864098056037,502,11.0,35.4,2022-02-22 06:20
357864098056037,504,11.0,35.4,2022-02-22 06:25
357864098056037,502,11.0,35.5,2022-02-22 06:30
357864098056037,503,10.9,35.3,2022-02-22 06:35
357864098056037,502,11.0,35.5,2022-02-22 06:40
357864098056037,504,10.9,35.5,2022-02-22 06:45
357864098056037,502,10.9,35.4,2022-02-22 06:50
357864098056037,505,10.9,35.5,2022-02-22 06:55
357864098056037,504,10.9,35.4,2022-02-22 07:00
357864098056037,503,10.9,35.3,2022-02-22 07:05
357864098056037,502,10.9,35.4,2022-02-22 07:10
357864098056037,500,10.9,35.4,2022-02-22 07:15
357864098056037,502,10.9,35.4,2022-02-22 07:20
357864098056037,501,10.9,35.3,2022-02-22 07:25
357864098056037,502,10.9,35.5,2022-02-22 07:30
357864098056037,505,10.9,35.4,2022-02-22 07:35
357864098056037,504,10.9,35.4,2022-02-22 07:41
357864098056037,504,10.9,35.4,2022-02-22 07:46
357864098056037,503,10.9,35.3,2022-02-22 07:51
357864098056037,505,10.9,35.4,2022-02-22 07:56
357864098056037,505,10.9,35.4,2022-02-22 08:01
357864098056037,503,10.9,35.4,2022-02-22 08:06
357864098056037,505,10.9,35.3,2022-02-22 08:11
357864098056037,503,10.9,35.4,2022-02-22 08:16
357864098056037,503,10.9,35.4,2022-02-22 08:21
357864098056037,504,10.9,35.4,2022-02-22 08:26
357864098056037,502,10.9,35.5,2022-02-22 08:31
357864098056037,502,10.9,35.4,2022-02-22 08:36
357864098056037,503,10.9,35.4,2022-02-22 08:41
357864098056037,502,10.9,35.5,2022-02-22 08:46
357864098056037,504,10.9,35.3,2022-02-22 08:51
357864098056037,505,10.9,35.3,2022-02-22 08:56
357864098056037,507,10.9,35.6,2022-02-22 09:01
357864098056037,505,10.9,35.4,2022-02-22 09:06
357864098056037,505,10.9,35.5,2022-02-22 09:11
357864098056037,505,10.9,35.5,2022-02-22 09:16
357864098056037,505,10.9,35.5,2022-02-22 09:21
357864098056037,507,10.9,35.5,2022-02-22 09:26
357864098056037,505,10.9,35.4,2022-02-22 09:31
357864098056037,503,10.9,35.5,2022-02-22 09:36
357864098056037,505,10.9,35.5,2022-02-22 09:41
357864098056037,509,10.9,35.5,2022-02-22 09:46
357864098056037,506,10.9,35.4,2022-02-22 09:51
357864098056037,506,11.0,35.4,2022-02-22 09:56
357864098056037,505,10.9,35.6,2022-02-22 10:01
357864098056037,505,10.9,35.5,2022-02-22 10:06
357864098056037,504,10.9,35.4,2022-02-22 10:11
357864098056037,504,10.9,35.4,2022-02-22 10:16
357864098056037,506,10.9,35.5,2022-02-22 10:21
357864098056037,506,10.9,35.4,2022-02-22 10:26
357864098056037,505,10.9,35.5,2022-02-22 10:31
357864098056037,509,10.9,35.6,2022-02-22 10:36
357864098056037,508,10.9,35.5,2022-02-22 10:41
357864098056037,507,10.9,35.5,2022-02-22 10:46
357864098056037,508,10.9,35.6,2022-02-22 10:51
357864098056037,506,10.9,35.6,2022-02-22 10:56
357864098056037,511,10.9,35.5,2022-02-22 11:01
357864098056037,510,11.0,35.6,2022-02-22 11:06
357864098056037,511,11.0,35.4,2022-02-22 11:11
357864098056037,513,10.9,35.4,2022-02-22 11:17
357864098056037,515,11.0,35.6,2022-02-22 11:22
357864098056037,513,11.0,35.5,2022-02-22 11:27
357864098056037,515,11.0,35.6,2022-02-22 11:32
357864098056037,513,11.0,35.6,2022-02-22 11:37
357864098056037,513,11.0,35.6,2022-02-22 11:42
357864098056037,515,10.9,35.6,2022-02-22 11:47
357864098056037,516,11.0,35.5,2022-02-22 11:52
357864098056037,515,11.0,35.5,2022-02-22 11:57
357864098056037,516,11.0,35.5,2022-02-22 12:02
357864098056037,515,11.0,35.6,2022-02-22 12:07
357864098056037,516,11.0,35.4,2022-02-22 12:12
357864098056037,515,11.0,35.5,2022-02-22 12:17
357864098056037,515,11.0,35.5,2022-02-22 12:22
357864098056037,515,11.0,35.5,2022-02-22 12:27
357864098056037,516,11.0,35.5,2022-02-22 12:32
357864098056037,516,11.0,35.5,2022-02-22 12:37
357864098056037,516,11.0,35.5,2022-02-22 12:42
357864098056037,514,10.9,35.5,2022-02-22 12:47
357864098056037,514,10.9,35.4,2022-02-22 12:52
357864098056037,516,10.9,35.4,2022-02-22 12:57
357864098056037,516,11.0,35.4,2022-02-22 13:02
357864098056037,516,10.9,35.4,2022-02-22 13:07
357864098056037,513,10.9,35.5,2022-02-22 13:12
357864098056037,516,11.0,35.3,2022-02-22 13:17
357864098056037,516,10.9,35.3,2022-02-22 13:22
357864098056037,515,11.0,35.2,2022-02-22 13:27
357864098056037,516,10.9,35.3,2022-02-22 13:32
357864098056037,516,11.0,35.2,2022-02-22 13:37
357864098056037,516,11.0,35.1,2022-02-22 13:42
357864098056037,516,11.0,35.1,2022-02-22 13:47
357864098056037,515,11.0,35.2,2022-02-22 13:52
357864098056037,518,10.9,35.0,2022-02-22 13:57
357864098056037,515,11.0,34.9,2022-02-22 14:02
357864098056037,516,11.0,35.0,2022-02-22 14:07
357864098056037,514,10.9,35.0,2022-02-22 14:12
357864098056037,513,11.0,34.9,2022-02-22 14:17
357864098056037,516,11.0,34.9,2022-02-22 14:22
357864098056037,517,10.9,35.0,2022-02-22 14:27
357864098056037,514,10.9,34.8,2022-02-22 14:32
357864098056037,516,10.9,34.8,2022-02-22 14:37
357864098056037,516,11.0,34.8,2022-02-22 14:42
357864098056037,516,10.9,34.8,2022-02-22 14:47
357864098056037,516,10.9,34.7,2022-02-22 14:53
357864098056037,514,11.0,34.9,2022-02-22 14:58
357864098056037,513,11.0,34.6,2022-02-22 15:03
357864098056037,517,10.9,34.3,2022-02-22 15:08
357864098056037,516,10.9,34.4,2022-02-22 15:13
357864098056037,515,10.9,34.4,2022-02-22 15:18
357864098056037,517,10.9,34.4,2022-02-22 15:23
357864098056037,517,10.9,34.5,2022-02-22 15:28
357864098056037,518,10.9,34.4,2022-02-22 15:33
357864098056037,519,10.9,34.5,2022-02-22 15:38
357864098056037,518,11.0,34.5,2022-02-22 15:43
357864098056037,519,11.0,34.4,2022-02-22 15:48
357864098056037,518,11.0,34.4,2022-02-22 15:53
357864098056037,518,10.9,34.1,2022-02-22 15:58
357864098056037,517,10.9,34.3,2022-02-22 16:03
357864098056037,516,10.9,34.3,2022-02-22 16:08
357864098056037,518,10.9,34.2,2022-02-22 16:13
357864098056037,519,10.9,34.2,2022-02-22 16:18
357864098056037,518,11.0,34.2,2022-02-22 16:23
357864098056037,519,11.0,34.3,2022-02-22 16:28
357864098056037,519,10.9,34.4,2022-02-22 16:33
357864098056037,517,10.9,34.3,2022-02-22 16:38
357864098056037,517,10.9,34.2,2022-02-22 16:43
357864098056037,516,10.9,34.2,2022-02-22 16:48
357864098056037,518,10.9,34.3,2022-02-22 16:53
357864098056037,515,10.9,34.2,2022-02-22 16:58
357864098056037,515,10.9,34.4,2022-02-22 17:03
357864098056037,516,10.9,34.3,2022-02-22 17:08
357864098056037,518,10.9,34.3,2022-02-22 17:13
357864098056037,517,10.9,34.4,2022-02-22 17:18
357864098056037,516,10.9,34.5,2022-02-22 17:23
357864098056037,517,10.9,34.3,2022-02-22 17:28
357864098056037,520,10.9,34.3,2022-02-22 17:33
357864098056037,517,10.9,34.2,2022-02-22 17:38
357864098056037,519,10.9,34.1,2022-02-22 17:43
357864098056037,517,10.9,34.2,2022-02-22 17:48
357864098056037,515,10.9,34.3,2022-02-22 17:53
357864098056037,517,10.9,34.2,2022-02-22 17:58
357864098056037,518,10.9,34.2,2022-02-22 18:03
357864098056037,518,10.9,34.3,2022-02-22 18:08
357864098056037,517,10.9,34.3,2022-02-22 18:13
357864098056037,517,10.9,34.2,2022-02-22 18:18
357864098056037,517,10.9,34.2,2022-02-22 18:23
357864098056037,516,10.9,34.1,2022-02-22 18:29
357864098056037,516,10.9,34.3,2022-02-22 18:34
357864098056037,517,10.9,34.2,2022-02-22 18:39
357864098056037,518,10.9,34.2,2022-02-22 18:44
357864098056037,517,10.9,34.2,2022-02-22 18:49
357864098056037,517,10.9,34.3,2022-02-22 18:54
357864098056037,515,10.9,34.1,2022-02-22 18:59
357864098056037,517,10.9,34.2,2022-02-22 19:04
357864098056037,516,10.9,34.2,2022-02-22 19:09
357864098056037,519,10.9,34.3,2022-02-22 19:14
357864098056037,518,10.9,34.4,2022-02-22 19:19
357864098056037,518,10.9,34.5,2022-02-22 19:24
357864098056037,517,10.9,34.3,2022-02-22 19:29
357864098056037,517,10.9,34.4,2022-02-22 19:34
357864098056037,516,10.9,34.4,2022-02-22 19:39
357864098056037,516,10.9,34.4,2022-02-22 19:44
357864098056037,516,10.9,34.4,2022-02-22 19:49
357864098056037,516,10.9,34.5,2022-02-22 19:54
357864098056037,516,10.9,34.5,2022-02-22 19:59
357864098056037,516,10.9,34.5,2022-02-22 20:04
357864098056037,513,10.9,34.6,2022-02-22 20:09
357864098056037,513,10.9,34.5,2022-02-22 20:14
357864098056037,515,10.9,34.5,2022-02-22 20:19
357864098056037,512,10.9,34.5,2022-02-22 20:24
357864098056037,514,10.9,34.6,2022-02-22 20:29
357864098056037,515,10.9,34.7,2022-02-22 20:34
357864098056037,514,10.9,34.7,2022-02-22 20:39
357864098056037,513,10.9,34.7,2022-02-22 20:44
357864098056037,514,10.9,34.6,2022-02-22 20:49
357864098056037,515,10.9,34.6,2022-02-22 20:54
357864098056037,513,10.9,34.6,2022-02-22 20:59
357864098056037,514,10.9,34.7,2022-02-22 21:04
357864098056037,513,10.9,34.8,2022-02-22 21:09
357864098056037,514,10.9,34.8,2022-02-22 21:14
357864098056037,514,10.8,34.8,2022-02-22 21:19
357864098056037,512,10.9,34.8,2022-02-22 21:24
357864098056037,511,10.9,34.7,2022-02-22 21:29
357864098056037,514,10.9,34.8,2022-02-22 21:34
357864098056037,510,10.8,34.7,2022-02-22 21:39
357864098056037,508,10.8,34.8,2022-02-22 21:44
357864098056037,510,10.8,34.8,2022-02-22 21:49
357864098056037,514,10.8,34.9,2022-02-22 21:54
357864098056037,513,10.8,34.9,2022-02-22 21:59
357864098056037,512,10.8,35.0,2022-02-22 22:05
357864098056037,513,10.8,34.9,2022-02-22 22:10
357864098056037,510,10.8,34.9,2022-02-22 22:15
357864098056037,514,10.8,34.9,2022-02-22 22:20
357864098056037,515,10.8,35.1,2022-02-22 22:25
357864098056037,512,10.8,35.0,2022-02-22 22:30
357864098056037,511,10.8,34.9,2022-02-22 22:35
357864098056037,511,10.8,35.0,2022-02-22 22:40
357864098056037,514,10.8,34.9,2022-02-22 22:45
357864098056037,512,10.8,35.0,2022-02-22 22:50
357864098056037,512,10.8,34.9,2022-02-22 22:55
357864098056037,513,10.8,35.0,2022-02-22 23:00
357864098056037,513,10.8,35.1,2022-02-22 23:05
357864098056037,511,10.8,34.9,2022-02-22 23:10
357864098056037,512,10.7,34.8,2022-02-22 23:15
357864098056037,510,10.7,34.9,2022-02-22 23:20
357864098056037,511,10.7,35.0,2022-02-22 23:25
357864098056037,512,10.7,35.0,2022-02-22 23:30
357864098056037,511,10.8,34.9,2022-02-22 23:35
357864098056037,509,10.7,35.0,2022-02-22 23:40
357864098056037,511,10.7,34.9,2022-02-22 23:45
357864098056037,511,10.8,34.9,2022-02-22 23:50
357864098056037,512,10.7,35.0,2022-02-22 23:55
357864098056037,509,10.7,34.9,2022-02-23 00:00
357864098056037,510,10.7,34.9,2022-02-23 00:05
357864098056037,509,10.7,35.0,2022-02-23 00:10
357864098056037,509,10.7,34.9,2022-02-23 00:15
357864098056037,510,10.7,35.0,2022-02-23 00:20
357864098056037,508,10.7,34.9,2022-02-23 00:25
357864098056037,510,10.7,34.9,2022-02-23 00:30
357864098056037,511,10.7,34.9,2022-02-23 00:35
357864098056037,508,10.7,34.9,2022-02-23 00:40
357864098056037,505,10.7,34.9,2022-02-23 00:45
357864098056037,507,10.7,34.9,2022-02-23 00:50
357864098056037,508,10.7,34.9,2022-02-23 00:55
357864098056037,506,10.7,35.0,2022-02-23 01:00
357864098056037,507,10.7,35.0,2022-02-23 01:05
357864098056037,508,10.7,34.9,2022-02-23 01:10
357864098056037,506,10.7,34.9,2022-02-23 01:15
357864098056037,507,10.7,35.0,2022-02-23 01:20
357864098056037,510,10.7,35.1,2022-02-23 01:25
357864098056037,511,10.7,34.9,2022-02-23 01:30
357864098056037,511,10.7,35.0,2022-02-23 01:35
357864098056037,510,10.7,35.0,2022-02-23 01:40
357864098056037,506,10.7,35.0,2022-02-23 01:46
357864098056037,508,10.7,35.1,2022-02-23 01:51
357864098056037,507,10.6,35.0,2022-02-23 01:56
357864098056037,507,10.6,35.0,2022-02-23 02:01
357864098056037,503,10.6,35.1,2022-02-23 02:06
357864098056037,502,10.6,35.1,2022-02-23 02:11
357864098056037,504,10.6,35.1,2022-02-23 02:16
357864098056037,503,10.6,35.1,2022-02-23 02:21
357864098056037,504,10.6,35.1,2022-02-23 02:26
357864098056037,504,10.6,35.1,2022-02-23 02:31
357864098056037,505,10.6,35.1,2022-02-23 02:36
357864098056037,506,10.6,35.2,2022-02-23 02:41
357864098056037,506,10.6,35.2,2022-02-23 02:46
357864098056037,504,10.6,35.2,2022-02-23 02:51
357864098056037,504,10.6,35.2,2022-02-23 02:56
357864098056037,505,10.6,35.2,2022-02-23 03:01
357864098056037,503,10.6,35.2,2022-02-23 03:06
357864098056037,503,10.6,35.2,2022-02-23 03:11
357864098056037,505,10.6,35.2,2022-02-23 03:16
357864098056037,504,10.6,35.2,2022-02-23 03:21
357864098056037,503,10.6,35.3,2022-02-23 03:26
357864098056037,503,10.6,35.3,2022-02-23 03:31
357864098056037,502,10.6,35.3,2022-02-23 03:36
357864098056037,504,10.6,35.2,2022-02-23 03:41
357864098056037,503,10.6,35.5,2022-02-23 03:46
357864098056037,504,10.5,35.5,2022-02-23 03:51
357864098056037,504,10.5,35.6,2022-02-23 03:56
357864098056037,500,10.5,35.6,2022-02-23 04:01
357864098056037,501,10.5,35.5,2022-02-23 04:06
357864098056037,500,10.5,35.5,2022-02-23 04:11
357864098056037,500,10.5,35.5,2022-02-23 04:16
357864098056037,501,10.5,35.4,2022-02-23 04:21
357864098056037,501,10.5,35.4,2022-02-23 04:26
357864098056037,501,10.5,35.3,2022-02-23 04:31
357864098056037,500,10.5,35.4,2022-02-23 04:36
357864098056037,500,10.4,35.3,2022-02-23 04:41
357864098056037,502,10.4,35.3,2022-02-23 04:46
357864098056037,499,10.4,35.3,2022-02-23 04:51
357864098056037,501,10.4,35.3,2022-02-23 04:56
357864098056037,501,10.4,35.2,2022-02-23 05:01
357864098056037,500,10.4,35.1,2022-02-23 05:06
357864098056037,503,10.4,35.2,2022-02-23 05:11
357864098056037,501,10.4,35.1,2022-02-23 05:16
357864098056037,502,10.4,35.3,2022-02-23 05:22
357864098056037,501,10.4,35.2,2022-02-23 05:27
357864098056037,501,10.4,35.2,2022-02-23 05:32
357864098056037,503,10.4,35.3,2022-02-23 05:37
357864098056037,502,10.4,35.2,2022-02-23 05:42
357864098056037,501,10.4,35.2,2022-02-23 05:47
357864098056037,500,10.3,35.2,2022-02-23 05:52
357864098056037,497,10.3,35.4,2022-02-23 05:57
357864098056037,493,10.3,35.5,2022-02-23 06:02
357864098056037,491,10.2,35.5,2022-02-23 06:07
357864098056037,488,10.2,35.7,2022-02-23 06:12
357864098056037,486,10.2,35.8,2022-02-23 06:17
357864098056037,485,10.1,35.8,2022-02-23 06:22
357864098056037,482,10.1,36.0,2022-02-23 06:27
357864098056037,482,10.1,36.0,2022-02-23 06:32
357864098056037,481,10.1,35.9,2022-02-23 06:37
357864098056037,478,10.1,36.0,2022-02-23 06:42
357864098056037,480,10.1,35.9,2022-02-23 06:47
357864098056037,479,10.0,36.0,2022-02-23 06:52
357864098056037,477,10.1,36.0,2022-02-23 06:57
357864098056037,477,10.0,36.0,2022-02-23 07:02
357864098056037,479,10.0,35.9,2022-02-23 07:07
357864098056037,478,10.0,35.8,2022-02-23 07:12
357864098056037,477,10.0,35.7,2022-02-23 07:17
357864098056037,476,10.0,35.8,2022-02-23 07:22
357864098056037,474,10.0,35.9,2022-02-23 07:27
357864098056037,474,10.0,35.8,2022-02-23 07:32
357864098056037,472,9.9,35.9,2022-02-23 07:37
357864098056037,477,9.9,35.8,2022-02-23 07:42
357864098056037,476,9.9,35.8,2022-02-23 07:47
357864098056037,476,9.9,35.8,2022-02-23 07:52
357864098056037,476,9.9,35.8,2022-02-23 07:57
357864098056037,477,9.9,35.9,2022-02-23 08:02
357864098056037,479,9.9,35.8,2022-02-23 08:07
357864098056037,477,9.9,35.9,2022-02-23 08:12
357864098056037,477,9.9,35.9,2022-02-23 08:17
357864098056037,476,9.9,36.0,2022-02-23 08:22
357864098056037,480,9.9,36.0,2022-02-23 08:27
357864098056037,484,9.9,36.1,2022-02-23 08:32
357864098056037,483,9.9,36.2,2022-02-23 08:37
357864098056037,484,9.9,36.1,2022-02-23 08:42
357864098056037,486,9.9,36.2,2022-02-23 08:47
357864098056037,486,9.9,36.3,2022-02-23 08:52
357864098056037,487,9.9,36.3,2022-02-23 08:58
357864098056037,488,9.9,36.3,2022-02-23 09:03
357864098056037,489,9.9,36.2,2022-02-23 09:08
357864098056037,490,9.9,36.4,2022-02-23 09:13
357864098056037,492,9.9,36.4,2022-02-23 09:18
357864098056037,491,9.9,36.4,2022-02-23 09:23
357864098056037,491,9.9,36.4,2022-02-23 09:28
357864098056037,491,9.9,36.5,2022-02-23 09:33
357864098056037,493,9.9,36.6,2022-02-23 09:38
357864098056037,496,9.9,36.6,2022-02-23 09:43
357864098056037,496,9.9,36.7,2022-02-23 09:48
357864098056037,498,9.9,36.7,2022-02-23 09:53
357864098056037,499,9.9,36.8,2022-02-23 09:58
357864098056037,500,9.9,36.9,2022-02-23 10:03
357864098056037,501,10.0,37.0,2022-02-23 10:08
357864098056037,501,10.0,37.1,2022-02-23 10:13
