IMEI,CO2,温度,湿度,取得時間
357864098056037,466,14.0,44.6,2022-01-23 22:35
357864098056037,467,14.0,44.5,2022-01-23 22:40
357864098056037,468,14.0,44.4,2022-01-23 22:45
357864098056037,469,14.0,44.6,2022-01-23 22:50
357864098056037,470,14.0,44.6,2022-01-23 22:55
357864098056037,470,14.0,44.6,2022-01-23 23:00
357864098056037,469,14.0,44.6,2022-01-23 23:05
357864098056037,468,14.0,44.6,2022-01-23 23:10
357864098056037,470,14.0,44.7,2022-01-23 23:15
357864098056037,467,14.0,44.7,2022-01-23 23:20
357864098056037,467,14.0,44.7,2022-01-23 23:26
357864098056037,468,14.0,44.7,2022-01-23 23:31
357864098056037,470,14.0,44.6,2022-01-23 23:36
357864098056037,468,14.0,44.6,2022-01-23 23:41
357864098056037,470,14.0,44.7,2022-01-23 23:46
357864098056037,470,14.0,44.6,2022-01-23 23:51
357864098056037,470,14.0,44.6,2022-01-23 23:56
357864098056037,469,14.0,44.5,2022-01-24 00:01
357864098056037,468,14.0,44.6,2022-01-24 00:06
357864098056037,468,14.0,44.5,2022-01-24 00:11
357864098056037,471,14.0,44.6,2022-01-24 00:16
357864098056037,470,14.0,44.6,2022-01-24 00:21
357864098056037,470,14.0,44.5,2022-01-24 00:26
357864098056037,473,13.9,44.7,2022-01-24 00:31
357864098056037,471,14.0,44.6,2022-01-24 00:36
357864098056037,469,13.9,44.5,2022-01-24 00:41
357864098056037,469,14.0,44.6,2022-01-24 00:46
357864098056037,467,14.0,44.6,2022-01-24 00:51
357864098056037,468,14.0,44.6,2022-01-24 00:56
357864098056037,466,13.9,44.6,2022-01-24 01:01
357864098056037,468,13.9,44.6,2022-01-24 01:06
357864098056037,467,13.9,44.6,2022-01-24 01:11
357864098056037,467,13.9,44.6,2022-01-24 01:16
357864098056037,468,13.9,44.6,2022-01-24 01:21
357864098056037,467,13.9,44.6,2022-01-24 01:26
357864098056037,469,13.9,44.5,2022-01-24 01:31
357864098056037,466,13.9,44.6,2022-01-24 01:36
357864098056037,469,13.9,44.5,2022-01-24 01:41
357864098056037,470,13.9,44.6,2022-01-24 01:46
357864098056037,468,13.9,44.6,2022-01-24 01:51
357864098056037,467,13.9,44.5,2022-01-24 01:56
357864098056037,468,13.9,44.6,2022-01-24 02:01
357864098056037,468,13.9,44.6,2022-01-24 02:06
357864098056037,468,13.9,44.5,2022-01-24 02:11
357864098056037,467,13.9,44.5,2022-01-24 02:16
357864098056037,468,13.9,44.6,2022-01-24 02:21
357864098056037,469,13.9,44.6,2022-01-24 02:26
357864098056037,468,13.9,44.6,2022-01-24 02:31
357864098056037,466,13.9,44.5,2022-01-24 02:36
357864098056037,466,13.9,44.6,2022-01-24 02:41
357864098056037,469,13.9,44.6,2022-01-24 02:46
357864098056037,467,13.9,44.5,2022-01-24 02:51
357864098056037,467,13.9,44.5,2022-01-24 02:56
357864098056037,469,13.9,44.6,2022-01-24 03:02
357864098056037,469,13.9,44.5,2022-01-24 03:07
357864098056037,468,13.9,44.5,2022-01-24 03:12
357864098056037,470,14.0,44.4,2022-01-24 03:17
357864098056037,468,13.9,44.5,2022-01-24 03:22
357864098056037,469,13.9,44.4,2022-01-24 03:27
357864098056037,466,13.9,44.4,2022-01-24 03:32
357864098056037,465,13.9,44.4,2022-01-24 03:37
357864098056037,466,13.9,44.4,2022-01-24 03:42
357864098056037,468,13.9,44.3,2022-01-24 03:47
357864098056037,467,13.9,44.7,2022-01-24 03:52
357864098056037,467,13.9,45.2,2022-01-24 03:57
357864098056037,467,13.9,45.5,2022-01-24 04:02
357864098056037,468,13.9,45.7,2022-01-24 04:07
357864098056037,469,13.9,45.9,2022-01-24 04:12
357864098056037,469,13.9,46.1,2022-01-24 04:17
357864098056037,469,13.9,46.4,2022-01-24 04:22
357864098056037,469,13.9,46.4,2022-01-24 04:27
357864098056037,470,13.9,46.7,2022-01-24 04:32
357864098056037,470,13.9,46.8,2022-01-24 04:37
357864098056037,470,13.9,46.8,2022-01-24 04:42
357864098056037,470,13.9,47.2,2022-01-24 04:47
357864098056037,470,13.9,47.2,2022-01-24 04:52
357864098056037,472,13.9,47.3,2022-01-24 04:57
357864098056037,470,13.9,47.4,2022-01-24 05:02
357864098056037,468,13.9,47.5,2022-01-24 05:07
357864098056037,470,13.9,47.7,2022-01-24 05:12
357864098056037,472,13.9,47.8,2022-01-24 05:17
357864098056037,472,13.9,48.0,2022-01-24 05:22
357864098056037,471,13.9,47.9,2022-01-24 05:27
357864098056037,471,13.9,47.9,2022-01-24 05:32
357864098056037,470,13.9,48.1,2022-01-24 05:37
357864098056037,469,13.9,48.1,2022-01-24 05:42
357864098056037,470,13.9,48.1,2022-01-24 05:47
357864098056037,470,13.9,48.2,2022-01-24 05:52
357864098056037,471,13.9,48.1,2022-01-24 05:57
357864098056037,471,13.9,48.2,2022-01-24 06:02
357864098056037,470,13.9,48.2,2022-01-24 06:07
357864098056037,472,13.9,48.5,2022-01-24 06:12
357864098056037,471,13.9,48.4,2022-01-24 06:17
357864098056037,472,13.8,48.4,2022-01-24 06:22
357864098056037,473,13.8,48.4,2022-01-24 06:27
357864098056037,470,13.9,48.5,2022-01-24 06:32
357864098056037,472,13.8,48.5,2022-01-24 06:38
357864098056037,469,13.8,48.6,2022-01-24 06:43
357864098056037,472,13.8,48.6,2022-01-24 06:48
357864098056037,472,13.8,48.6,2022-01-24 06:53
357864098056037,473,13.8,48.7,2022-01-24 06:58
357864098056037,472,13.9,48.7,2022-01-24 07:03
357864098056037,472,13.9,48.8,2022-01-24 07:08
357864098056037,474,13.9,48.7,2022-01-24 07:13
357864098056037,473,13.8,48.8,2022-01-24 07:18
357864098056037,477,13.9,48.7,2022-01-24 07:23
357864098056037,474,13.9,48.6,2022-01-24 07:28
357864098056037,474,13.9,48.7,2022-01-24 07:33
357864098056037,472,13.9,48.7,2022-01-24 07:38
357864098056037,473,13.9,48.7,2022-01-24 07:43
357864098056037,475,13.9,48.7,2022-01-24 07:48
357864098056037,481,13.9,48.8,2022-01-24 07:53
357864098056037,485,13.9,49.3,2022-01-24 07:58
357864098056037,486,13.9,49.4,2022-01-24 08:03
357864098056037,484,13.8,49.4,2022-01-24 08:08
357864098056037,486,13.9,49.6,2022-01-24 08:13
357864098056037,483,13.9,49.7,2022-01-24 08:18
357864098056037,482,13.9,49.8,2022-01-24 08:23
357864098056037,481,13.8,50.0,2022-01-24 08:28
357864098056037,484,13.8,50.1,2022-01-24 08:33
357864098056037,483,13.8,50.0,2022-01-24 08:38
357864098056037,484,13.8,50.1,2022-01-24 08:43
357864098056037,482,13.8,50.3,2022-01-24 08:48
357864098056037,482,13.8,50.3,2022-01-24 08:53
357864098056037,483,13.8,50.6,2022-01-24 08:58
357864098056037,481,13.8,50.5,2022-01-24 09:03
357864098056037,483,13.8,50.6,2022-01-24 09:08
357864098056037,483,13.8,50.7,2022-01-24 09:13
357864098056037,496,13.9,50.9,2022-01-24 09:18
357864098056037,505,13.9,50.9,2022-01-24 09:23
357864098056037,526,13.8,51.5,2022-01-24 09:28
357864098056037,514,13.9,51.3,2022-01-24 09:33
357864098056037,534,14.0,51.2,2022-01-24 09:38
357864098056037,545,14.1,51.0,2022-01-24 09:43
357864098056037,546,14.2,50.8,2022-01-24 09:48
357864098056037,544,14.3,50.6,2022-01-24 09:53
357864098056037,567,14.3,50.4,2022-01-24 09:58
357864098056037,576,14.4,50.1,2022-01-24 10:03
357864098056037,567,14.5,50.1,2022-01-24 10:08
357864098056037,557,14.5,50.0,2022-01-24 10:14
357864098056037,560,14.5,49.8,2022-01-24 10:19
357864098056037,565,14.5,49.6,2022-01-24 10:24
357864098056037,564,14.5,49.6,2022-01-24 10:29
357864098056037,561,14.5,49.5,2022-01-24 10:34
357864098056037,559,14.5,49.4,2022-01-24 10:39
357864098056037,554,14.5,49.3,2022-01-24 10:44
357864098056037,553,14.4,49.4,2022-01-24 10:49
357864098056037,548,14.4,49.2,2022-01-24 10:54
357864098056037,543,14.4,49.2,2022-01-24 10:59
357864098056037,542,14.4,49.2,2022-01-24 11:04
357864098056037,538,14.4,49.1,2022-01-24 11:09
357864098056037,538,14.4,49.1,2022-01-24 11:14
357864098056037,534,14.4,48.9,2022-01-24 11:19
357864098056037,534,14.4,48.9,2022-01-24 11:24
357864098056037,531,14.4,48.9,2022-01-24 11:29
357864098056037,528,14.4,48.9,2022-01-24 11:34
357864098056037,527,14.4,48.8,2022-01-24 11:39
357864098056037,526,14.4,48.8,2022-01-24 11:44
357864098056037,523,14.4,48.7,2022-01-24 11:49
357864098056037,523,14.4,48.7,2022-01-24 11:54
357864098056037,523,14.4,48.6,2022-01-24 11:59
357864098056037,521,14.4,48.6,2022-01-24 12:04
357864098056037,519,14.4,48.5,2022-01-24 12:09
357864098056037,519,14.4,48.5,2022-01-24 12:14
357864098056037,520,14.4,48.5,2022-01-24 12:19
357864098056037,505,15.0,47.4,2022-01-24 12:24
357864098056037,458,15.6,46.4,2022-01-24 12:29
357864098056037,435,15.8,45.9,2022-01-24 12:34
357864098056037,421,16.1,45.7,2022-01-24 12:39
357864098056037,420,16.4,45.1,2022-01-24 12:44
357864098056037,420,16.7,44.4,2022-01-24 12:49
357864098056037,420,17.0,44.0,2022-01-24 12:54
357864098056037,420,17.3,43.4,2022-01-24 12:59
357864098056037,420,17.6,42.4,2022-01-24 13:04
357864098056037,420,17.8,42.0,2022-01-24 13:09
357864098056037,420,17.9,42.0,2022-01-24 13:14
357864098056037,420,18.3,41.8,2022-01-24 13:19
357864098056037,420,18.4,41.0,2022-01-24 13:24
357864098056037,420,18.5,40.5,2022-01-24 13:29
357864098056037,420,18.6,40.3,2022-01-24 13:34
357864098056037,420,18.7,40.4,2022-01-24 13:39
357864098056037,420,18.8,40.1,2022-01-24 13:44
357864098056037,420,18.9,39.5,2022-01-24 13:50
357864098056037,420,19.1,39.5,2022-01-24 13:55
357864098056037,420,19.3,39.3,2022-01-24 14:00
357864098056037,420,19.5,38.7,2022-01-24 14:05
357864098056037,420,19.7,38.6,2022-01-24 14:10
357864098056037,420,19.8,38.2,2022-01-24 14:15
357864098056037,420,20.0,38.0,2022-01-24 14:20
357864098056037,420,20.1,37.5,2022-01-24 14:25
357864098056037,420,20.2,37.0,2022-01-24 14:30
357864098056037,420,20.2,36.8,2022-01-24 14:35
357864098056037,420,20.2,36.6,2022-01-24 14:40
357864098056037,420,20.2,36.1,2022-01-24 14:45
357864098056037,426,20.1,37.5,2022-01-24 14:50
357864098056037,420,23.4,32.1,2022-01-24 14:55
357864098056037,420,24.1,30.1,2022-01-24 15:00
357864098056037,473,22.2,32.7,2022-01-24 15:05
357864098056037,515,21.1,34.6,2022-01-24 15:10
357864098056037,467,20.5,35.7,2022-01-24 15:15
357864098056037,510,20.1,36.2,2022-01-24 15:20
357864098056037,478,20.1,35.7,2022-01-24 15:25
357864098056037,500,20.0,35.9,2022-01-24 15:30
357864098056037,468,19.7,35.3,2022-01-24 15:35
357864098056037,480,19.5,35.5,2022-01-24 15:40
357864098056037,501,19.6,35.8,2022-01-24 15:45
357864098056037,518,19.7,35.7,2022-01-24 15:50
357864098056037,540,19.7,35.6,2022-01-24 15:55
357864098056037,547,19.7,35.9,2022-01-24 16:00
357864098056037,558,19.7,36.0,2022-01-24 16:05
357864098056037,538,19.8,35.7,2022-01-24 16:10
357864098056037,513,19.7,35.5,2022-01-24 16:15
357864098056037,516,19.7,36.0,2022-01-24 16:20
357864098056037,518,19.9,35.8,2022-01-24 16:25
357864098056037,557,19.9,35.8,2022-01-24 16:30
357864098056037,562,20.0,35.8,2022-01-24 16:35
357864098056037,561,20.1,34.9,2022-01-24 16:40
357864098056037,552,20.1,35.0,2022-01-24 16:45
357864098056037,550,20.3,35.0,2022-01-24 16:50
357864098056037,584,20.2,34.9,2022-01-24 16:55
357864098056037,565,20.2,34.7,2022-01-24 17:00
357864098056037,698,20.4,35.5,2022-01-24 17:05
357864098056037,560,20.7,34.0,2022-01-24 17:10
357864098056037,537,20.8,33.7,2022-01-24 17:15
357864098056037,527,20.7,33.2,2022-01-24 17:20
357864098056037,548,20.4,33.2,2022-01-24 17:26
357864098056037,550,20.4,33.3,2022-01-24 17:31
357864098056037,530,20.6,32.8,2022-01-24 17:36
357864098056037,525,20.6,32.4,2022-01-24 17:41
357864098056037,563,20.6,32.2,2022-01-24 17:46
357864098056037,584,20.8,32.7,2022-01-24 17:51
357864098056037,549,20.9,31.9,2022-01-24 17:56
357864098056037,506,20.8,31.4,2022-01-24 18:01
357864098056037,496,20.6,31.5,2022-01-24 18:06
357864098056037,489,20.4,31.8,2022-01-24 18:11
357864098056037,483,20.3,31.8,2022-01-24 18:16
357864098056037,486,20.2,32.0,2022-01-24 18:21
357864098056037,474,20.3,31.8,2022-01-24 18:26
357864098056037,451,20.0,32.0,2022-01-24 18:31
357864098056037,431,19.5,32.3,2022-01-24 18:36
357864098056037,420,19.1,32.8,2022-01-24 18:41
357864098056037,420,18.7,33.3,2022-01-24 18:46
357864098056037,420,18.4,33.7,2022-01-24 18:51
357864098056037,420,18.2,34.2,2022-01-24 18:56
357864098056037,420,17.9,34.5,2022-01-24 19:01
357864098056037,420,17.6,34.9,2022-01-24 19:06
357864098056037,420,17.3,35.3,2022-01-24 19:11
357864098056037,420,17.1,35.6,2022-01-24 19:16
357864098056037,420,16.8,36.1,2022-01-24 19:21
357864098056037,420,16.6,36.6,2022-01-24 19:26
357864098056037,420,16.4,36.9,2022-01-24 19:31
357864098056037,420,16.2,37.2,2022-01-24 19:36
357864098056037,420,16.0,37.5,2022-01-24 19:41
357864098056037,420,15.8,38.0,2022-01-24 19:46
357864098056037,420,15.8,38.1,2022-01-24 19:51
357864098056037,420,15.7,38.4,2022-01-24 19:56
357864098056037,420,15.7,38.5,2022-01-24 20:01
357864098056037,420,15.7,38.6,2022-01-24 20:06
357864098056037,420,15.6,38.6,2022-01-24 20:11
357864098056037,420,15.6,38.8,2022-01-24 20:16
357864098056037,420,15.5,38.9,2022-01-24 20:21
357864098056037,420,15.4,39.1,2022-01-24 20:26
357864098056037,420,15.4,39.2,2022-01-24 20:31
357864098056037,420,15.3,39.2,2022-01-24 20:36
357864098056037,420,15.2,39.3,2022-01-24 20:41
357864098056037,420,15.2,39.6,2022-01-24 20:46
357864098056037,420,15.1,39.6,2022-01-24 20:51
357864098056037,420,15.1,39.7,2022-01-24 20:56
357864098056037,420,15.0,39.8,2022-01-24 21:02
357864098056037,420,15.0,39.9,2022-01-24 21:07
357864098056037,420,14.9,40.1,2022-01-24 21:12
357864098056037,420,14.9,40.1,2022-01-24 21:17
357864098056037,420,14.8,40.3,2022-01-24 21:22
357864098056037,420,14.8,40.3,2022-01-24 21:27
357864098056037,422,14.7,40.4,2022-01-24 21:32
357864098056037,423,14.7,40.5,2022-01-24 21:37
357864098056037,424,14.6,40.5,2022-01-24 21:42
357864098056037,426,14.6,40.8,2022-01-24 21:47
357864098056037,430,14.6,40.8,2022-01-24 21:52
357864098056037,429,14.5,40.8,2022-01-24 21:57
357864098056037,430,14.5,41.0,2022-01-24 22:02
357864098056037,431,14.5,41.1,2022-01-24 22:07
357864098056037,430,14.4,41.1,2022-01-24 22:12
357864098056037,432,14.4,41.2,2022-01-24 22:17
357864098056037,433,14.4,41.2,2022-01-24 22:22
357864098056037,435,14.3,41.2,2022-01-24 22:27
357864098056037,434,14.3,41.3,2022-01-24 22:32
357864098056037,435,14.2,41.4,2022-01-24 22:37
357864098056037,440,14.2,41.5,2022-01-24 22:42
357864098056037,440,14.2,41.5,2022-01-24 22:47
357864098056037,441,14.2,41.5,2022-01-24 22:52
357864098056037,441,14.2,41.6,2022-01-24 22:57
357864098056037,440,14.1,41.7,2022-01-24 23:02
357864098056037,441,14.1,41.8,2022-01-24 23:07
357864098056037,444,14.1,41.9,2022-01-24 23:12
357864098056037,443,14.1,41.8,2022-01-24 23:17
357864098056037,444,14.0,42.0,2022-01-24 23:22
357864098056037,443,14.0,42.0,2022-01-24 23:27
357864098056037,446,14.0,42.1,2022-01-24 23:32
357864098056037,444,14.0,42.1,2022-01-24 23:37
357864098056037,442,13.9,42.2,2022-01-24 23:42
357864098056037,444,13.9,42.2,2022-01-24 23:47
357864098056037,444,13.9,42.3,2022-01-24 23:52
357864098056037,442,13.9,42.4,2022-01-24 23:57
357864098056037,440,13.8,42.4,2022-01-25 00:02
357864098056037,443,13.8,42.4,2022-01-25 00:07
357864098056037,442,13.8,42.5,2022-01-25 00:12
357864098056037,442,13.8,42.6,2022-01-25 00:17
357864098056037,443,13.8,42.6,2022-01-25 00:22
357864098056037,443,13.8,42.6,2022-01-25 00:27
357864098056037,443,13.7,42.7,2022-01-25 00:32
357864098056037,441,13.7,42.7,2022-01-25 00:37
357864098056037,442,13.7,42.7,2022-01-25 00:43
357864098056037,442,13.7,42.7,2022-01-25 00:48
357864098056037,443,13.7,42.8,2022-01-25 00:53
357864098056037,441,13.7,42.8,2022-01-25 00:58
357864098056037,442,13.6,42.8,2022-01-25 01:03
357864098056037,441,13.6,42.8,2022-01-25 01:08
357864098056037,439,13.6,43.0,2022-01-25 01:13
357864098056037,441,13.6,42.9,2022-01-25 01:18
357864098056037,439,13.6,43.0,2022-01-25 01:23
357864098056037,439,13.6,43.0,2022-01-25 01:28
357864098056037,438,13.6,43.1,2022-01-25 01:33
357864098056037,440,13.5,43.1,2022-01-25 01:38
357864098056037,439,13.6,43.1,2022-01-25 01:43
357864098056037,439,13.5,43.3,2022-01-25 01:48
357864098056037,438,13.5,43.3,2022-01-25 01:53
357864098056037,439,13.5,43.3,2022-01-25 01:58
357864098056037,439,13.5,43.4,2022-01-25 02:03
357864098056037,438,13.4,43.5,2022-01-25 02:08
357864098056037,439,13.4,43.5,2022-01-25 02:13
357864098056037,438,13.5,43.5,2022-01-25 02:18
357864098056037,437,13.4,43.5,2022-01-25 02:23
357864098056037,438,13.4,43.6,2022-01-25 02:28
357864098056037,437,13.4,43.6,2022-01-25 02:33
357864098056037,437,13.4,43.7,2022-01-25 02:38
357864098056037,436,13.4,43.7,2022-01-25 02:43
357864098056037,439,13.4,43.8,2022-01-25 02:48
357864098056037,439,13.3,43.8,2022-01-25 02:53
357864098056037,438,13.3,43.9,2022-01-25 02:58
357864098056037,436,13.3,43.9,2022-01-25 03:03
357864098056037,434,13.3,43.9,2022-01-25 03:08
357864098056037,434,13.3,44.0,2022-01-25 03:13
357864098056037,434,13.3,44.1,2022-01-25 03:18
357864098056037,433,13.2,44.1,2022-01-25 03:23
357864098056037,436,13.3,44.1,2022-01-25 03:28
357864098056037,433,13.2,44.2,2022-01-25 03:33
357864098056037,434,13.2,44.2,2022-01-25 03:38
357864098056037,430,13.2,44.3,2022-01-25 03:43
357864098056037,436,13.2,44.4,2022-01-25 03:48
357864098056037,432,13.2,44.4,2022-01-25 03:53
357864098056037,431,13.1,44.7,2022-01-25 03:58
357864098056037,431,13.1,44.6,2022-01-25 04:03
357864098056037,430,13.1,44.8,2022-01-25 04:08
357864098056037,430,13.1,44.8,2022-01-25 04:13
357864098056037,429,13.1,44.9,2022-01-25 04:19
357864098056037,429,13.1,45.0,2022-01-25 04:24
357864098056037,425,13.1,45.0,2022-01-25 04:29
357864098056037,426,13.0,45.1,2022-01-25 04:34
357864098056037,428,13.0,45.1,2022-01-25 04:39
357864098056037,427,13.0,45.1,2022-01-25 04:44
357864098056037,427,13.0,45.2,2022-01-25 04:49
357864098056037,426,13.0,45.2,2022-01-25 04:54
357864098056037,426,13.0,45.2,2022-01-25 04:59
357864098056037,427,13.0,45.3,2022-01-25 05:04
357864098056037,429,12.9,45.3,2022-01-25 05:09
357864098056037,428,12.9,45.3,2022-01-25 05:14
357864098056037,426,12.9,45.4,2022-01-25 05:19
357864098056037,428,12.9,45.4,2022-01-25 05:24
357864098056037,428,12.9,45.3,2022-01-25 05:29
357864098056037,425,12.9,45.4,2022-01-25 05:34
357864098056037,427,12.9,45.4,2022-01-25 05:39
357864098056037,426,12.9,45.4,2022-01-25 05:44
357864098056037,424,12.8,45.4,2022-01-25 05:49
357864098056037,424,12.9,45.4,2022-01-25 05:54
357864098056037,423,12.8,45.3,2022-01-25 05:59
357864098056037,425,12.8,45.4,2022-01-25 06:04
357864098056037,424,12.8,45.4,2022-01-25 06:09
357864098056037,425,12.7,45.7,2022-01-25 06:14
357864098056037,420,12.6,45.8,2022-01-25 06:19
357864098056037,420,12.6,45.8,2022-01-25 06:24
357864098056037,420,12.6,45.9,2022-01-25 06:29
357864098056037,420,12.5,46.1,2022-01-25 06:34
357864098056037,420,12.5,46.1,2022-01-25 06:39
357864098056037,420,12.5,46.3,2022-01-25 06:44
357864098056037,420,12.4,46.4,2022-01-25 06:49
357864098056037,420,12.4,46.4,2022-01-25 06:54
357864098056037,420,12.4,46.6,2022-01-25 06:59
357864098056037,421,12.4,46.7,2022-01-25 07:04
357864098056037,420,12.3,46.8,2022-01-25 07:09
357864098056037,422,12.3,46.8,2022-01-25 07:14
357864098056037,422,12.3,46.9,2022-01-25 07:19
357864098056037,422,12.3,46.9,2022-01-25 07:24
357864098056037,427,12.2,46.8,2022-01-25 07:29
357864098056037,424,12.2,46.8,2022-01-25 07:34
357864098056037,426,12.2,46.7,2022-01-25 07:39
357864098056037,428,12.2,46.8,2022-01-25 07:44
357864098056037,433,12.2,47.0,2022-01-25 07:49
357864098056037,433,12.2,46.9,2022-01-25 07:55
357864098056037,435,12.1,47.1,2022-01-25 08:00
357864098056037,439,12.1,47.2,2022-01-25 08:05
357864098056037,441,12.1,47.3,2022-01-25 08:10
357864098056037,443,12.1,47.3,2022-01-25 08:15
357864098056037,447,12.1,47.3,2022-01-25 08:20
357864098056037,444,12.1,47.2,2022-01-25 08:25
357864098056037,446,12.1,47.3,2022-01-25 08:30
357864098056037,449,12.1,47.0,2022-01-25 08:35
357864098056037,448,12.1,47.1,2022-01-25 08:40
357864098056037,450,12.1,47.1,2022-01-25 08:45
357864098056037,452,12.1,47.1,2022-01-25 08:50
357864098056037,452,12.1,47.0,2022-01-25 08:55
357864098056037,453,12.1,47.0,2022-01-25 09:00
357864098056037,464,12.1,47.1,2022-01-25 09:05
357864098056037,469,12.1,47.0,2022-01-25 09:10
357864098056037,472,12.2,47.0,2022-01-25 09:15
357864098056037,475,12.2,47.1,2022-01-25 09:20
357864098056037,476,12.2,47.0,2022-01-25 09:25
357864098056037,478,12.2,47.0,2022-01-25 09:30
357864098056037,483,12.2,47.0,2022-01-25 09:35
357864098056037,483,12.2,46.8,2022-01-25 09:40
357864098056037,483,12.2,46.7,2022-01-25 09:45
357864098056037,479,12.3,46.5,2022-01-25 09:50
357864098056037,480,12.3,46.3,2022-01-25 09:55
357864098056037,476,12.3,46.3,2022-01-25 10:00
357864098056037,477,12.2,46.1,2022-01-25 10:05
357864098056037,477,12.3,46.1,2022-01-25 10:10
357864098056037,475,12.3,45.9,2022-01-25 10:15
357864098056037,475,12.3,45.8,2022-01-25 10:20
357864098056037,477,12.3,45.7,2022-01-25 10:25
357864098056037,475,12.3,45.7,2022-01-25 10:30
357864098056037,473,12.3,45.7,2022-01-25 10:35
357864098056037,470,12.3,45.7,2022-01-25 10:40
357864098056037,467,12.4,45.5,2022-01-25 10:45
357864098056037,467,12.3,45.6,2022-01-25 10:50
357864098056037,464,12.3,45.5,2022-01-25 10:55
357864098056037,465,12.4,45.5,2022-01-25 11:00
357864098056037,461,12.4,45.5,2022-01-25 11:05
357864098056037,463,12.4,45.5,2022-01-25 11:10
357864098056037,461,12.4,45.4,2022-01-25 11:15
357864098056037,460,12.4,45.5,2022-01-25 11:20
357864098056037,457,12.5,45.4,2022-01-25 11:25
357864098056037,456,12.5,45.3,2022-01-25 11:31
357864098056037,455,12.5,45.4,2022-01-25 11:36
357864098056037,453,12.5,45.3,2022-01-25 11:41
357864098056037,452,12.5,45.3,2022-01-25 11:46
357864098056037,451,12.5,45.4,2022-01-25 11:51
357864098056037,452,12.5,45.4,2022-01-25 11:56
357864098056037,451,12.5,45.5,2022-01-25 12:01
357864098056037,451,12.5,45.4,2022-01-25 12:06
357864098056037,451,12.5,45.4,2022-01-25 12:11
357864098056037,451,12.6,45.3,2022-01-25 12:16
357864098056037,450,12.6,45.3,2022-01-25 12:21
357864098056037,450,12.5,45.4,2022-01-25 12:26
357864098056037,449,12.7,45.2,2022-01-25 12:31
357864098056037,447,12.6,45.2,2022-01-25 12:36
357864098056037,451,12.6,45.4,2022-01-25 12:41
357864098056037,448,12.6,45.3,2022-01-25 12:46
357864098056037,449,12.6,45.4,2022-01-25 12:51
357864098056037,450,12.6,45.4,2022-01-25 12:56
357864098056037,451,12.6,45.4,2022-01-25 13:01
357864098056037,451,12.6,45.4,2022-01-25 13:06
357864098056037,451,12.6,45.5,2022-01-25 13:11
357864098056037,451,12.6,45.5,2022-01-25 13:16
357864098056037,450,12.6,45.5,2022-01-25 13:21
357864098056037,451,12.6,45.6,2022-01-25 13:26
357864098056037,450,12.6,45.6,2022-01-25 13:31
357864098056037,449,12.6,45.6,2022-01-25 13:36
357864098056037,452,12.6,45.6,2022-01-25 13:41
357864098056037,451,12.6,45.6,2022-01-25 13:46
357864098056037,452,12.6,45.6,2022-01-25 13:51
357864098056037,451,12.6,45.6,2022-01-25 13:56
357864098056037,449,12.6,45.7,2022-01-25 14:01
357864098056037,452,12.7,45.7,2022-01-25 14:06
357864098056037,451,12.6,45.7,2022-01-25 14:11
357864098056037,451,12.7,45.6,2022-01-25 14:16
357864098056037,451,12.6,45.6,2022-01-25 14:21
357864098056037,450,12.7,45.6,2022-01-25 14:26
357864098056037,449,12.7,45.5,2022-01-25 14:31
357864098056037,451,12.7,45.5,2022-01-25 14:36
357864098056037,452,12.7,45.5,2022-01-25 14:41
357864098056037,453,12.7,45.3,2022-01-25 14:46
357864098056037,449,12.7,45.5,2022-01-25 14:51
357864098056037,449,12.6,45.4,2022-01-25 14:56
357864098056037,451,12.6,45.5,2022-01-25 15:01
357864098056037,450,12.7,45.5,2022-01-25 15:07
357864098056037,451,12.7,45.4,2022-01-25 15:12
357864098056037,452,12.7,45.5,2022-01-25 15:17
357864098056037,455,12.7,45.6,2022-01-25 15:22
357864098056037,455,12.7,45.4,2022-01-25 15:27
357864098056037,459,12.7,45.5,2022-01-25 15:32
357864098056037,456,12.7,45.5,2022-01-25 15:37
357864098056037,457,12.7,45.4,2022-01-25 15:42
357864098056037,455,12.7,45.5,2022-01-25 15:47
357864098056037,497,12.7,45.5,2022-01-25 15:52
357864098056037,498,12.7,45.5,2022-01-25 15:57
357864098056037,498,12.7,45.4,2022-01-25 16:02
357864098056037,499,12.7,45.6,2022-01-25 16:07
357864098056037,498,12.7,45.4,2022-01-25 16:12
357864098056037,500,12.7,45.5,2022-01-25 16:17
357864098056037,500,12.7,45.7,2022-01-25 16:22
357864098056037,502,13.0,45.5,2022-01-25 16:27
357864098056037,498,13.7,45.5,2022-01-25 16:32
357864098056037,499,14.5,45.0,2022-01-25 16:37
357864098056037,526,15.2,44.3,2022-01-25 16:42
357864098056037,544,15.8,43.7,2022-01-25 16:47
357864098056037,549,16.2,43.1,2022-01-25 16:52
357864098056037,530,16.5,41.8,2022-01-25 16:57
357864098056037,526,16.8,41.0,2022-01-25 17:02
357864098056037,511,17.2,40.5,2022-01-25 17:07
357864098056037,504,17.7,40.3,2022-01-25 17:12
357864098056037,527,18.0,40.6,2022-01-25 17:17
357864098056037,522,18.2,39.4,2022-01-25 17:22
357864098056037,518,18.4,39.0,2022-01-25 17:27
357864098056037,523,18.5,39.0,2022-01-25 17:32
357864098056037,518,18.7,38.6,2022-01-25 17:37
357864098056037,538,19.0,39.0,2022-01-25 17:42
357864098056037,546,19.1,38.6,2022-01-25 17:47
